number	weight	playerName	hometown	pos	height	playerId	summary	class
20	175	Jaycee Carroll	Evanston, WY	G	74	jaycee-carroll-1	21.3 Pts, 6.3 Reb, 1.8 Ast	JR
30	215	Chaz Spicer	Indianapolis, IN	F	79	chaz-spicer-1	11.3 Pts, 3.7 Reb, 1.1 Ast	SR
40	230	Stephen DuCharme	Andover, KS	F	80	stephen-ducharme-1	10.2 Pts, 5.1 Reb, 0.7 Ast	JR
24	200	Durrall Peterson	Raleigh, NC	G	75	durrall-peterson-1	9.3 Pts, 3.7 Reb, 3.2 Ast	SR
21	215	Chris Session	Lancaster, TX	F	78	chris-session-1	5.7 Pts, 4.6 Reb, 0.8 Ast	SR
3	205	Nick Hammer	St. George, UT	F	78	nick-hammer-1	3.7 Pts, 2.3 Reb, 1.2 Ast	JR
10	180	Kris Clark	Wilmington, NC	G	74	kris-clark-2	3.5 Pts, 1.7 Reb, 4.2 Ast	JR
0	180	Mikel Watson	Oceanside, CA	G	74	mikel-watson-1	7.1 Pts, 1.9 Reb, 2.9 Ast	JR
35	250	Arvydas Vaitiekus		C	83	arvydas-vaitiekus-1	2.0 Pts, 1.4 Reb, 0.1 Ast	JR
32	215	Michael Earl	Pomona, CA	F	80	michael-earl-1	2.2 Pts, 1.7 Reb, 0.1 Ast	JR
30	190	O.J. Harrison	Danville, IL	F	76	oj-harrison-1	1.0 Pts, 0.7 Reb, 0.2 Ast	SO
