number	weight	playerName	hometown	pos	height	playerId	summary	class
42	205	Alando Tucker	Lockport, IL	G	78	alando-tucker-1	19.9 Pts, 5.4 Reb, 2.0 Ast	SR
23	175	Kammron Taylor	Minneapolis, MN	G	74	kammron-taylor-1	13.3 Pts, 2.2 Reb, 1.9 Ast	SR
32	235	Brian Butch	Appleton, WI	F	83	brian-butch-1	8.8 Pts, 5.9 Reb, 0.6 Ast	JR
22	183	Michael Flowers	Madison, WI	G	74	michael-flowers-1	7.2 Pts, 3.9 Reb, 2.9 Ast	JR
1	230	Marcus Landry	Milwaukee, WI	F	79	marcus-landry-1	5.9 Pts, 3.2 Reb, 0.8 Ast	SO
45	219	Joe Krabbenhoft	Sioux Falls, SD	F	79	joe-krabbenhoft-1	4.8 Pts, 4.8 Reb, 1.6 Ast	SO
12	198	Jason Bohannon	Marion, IA	G	74	jason-bohannon-1	4.6 Pts, 1.5 Reb, 1.1 Ast	FR
5	245	Jason Chappell	New Berlin, WI	C	82	jason-chappell-1	2.9 Pts, 2.8 Reb, 1.2 Ast	SR
34	260	Greg Stiemsma	Randolph, WI	C	83	greg-stiemsma-1	2.2 Pts, 1.6 Reb, 1.1 Ast	JR
3	193	Trevon Hughes	Queens, NY	G	73	trevon-hughes-1	1.4 Pts, 1.0 Reb, 0.4 Ast	FR
43	235	Kevin Gullikson	Stillwater, MN	F	79	kevin-gullikson-1	1.3 Pts, 0.7 Reb, 0.3 Ast	SO
14	170	Tanner Bronson	Glendale, WI	G	71	tanner-bronson-1	0.4 Pts, 0.2 Reb, 0.2 Ast	JR
0	197	Phillip Perry	Maywood, IL	G	74	phillip-perry-1	1.0 Pts, 0.4 Reb, 0.1 Ast	FR
21	210	Morris Cain	Milwaukee, WI	G	77	morris-cain-1	0.2 Pts, 0.1 Reb, 0.0 Ast	SO
