number	weight	playerName	hometown	pos	height	playerId	summary	class
35	255	Richard Hendrix	Athens, AL	F	81	richard-hendrix-1	14.6 Pts, 8.7 Reb, 1.9 Ast	SO
33	230	Jermareo Davidson	Atlanta, GA	F	82	jermareo-davidson-1	14.0 Pts, 8.2 Reb, 1.5 Ast	SR
12	219	Alonzo Gee	Riviera Beach, FL	F	78	alonzo-gee-1	12.6 Pts, 5.3 Reb, 1.4 Ast	SO
1	185	Mykal Riley	Pine Bluff, AR	F	78	mykal-riley-1	12.6 Pts, 4.6 Reb, 1.6 Ast	JR
22	191	Ronald Steele	Birmingham, AL	G	74	ronald-steele-1	8.6 Pts, 1.7 Reb, 4.0 Ast	JR
4	170	Brandon Hollinger	Mobile, AL	G	71	brandon-hollinger-1	4.9 Pts, 1.4 Reb, 1.8 Ast	SO
23	240	Demetrius Jemison	Birmingham, AL	F	80	demetrius-jemison-1	2.9 Pts, 3.3 Reb, 0.5 Ast	FR
3	205	Justin Tubbs	Trussville, AL	G	75	justin-tubbs-1	3.2 Pts, 0.8 Reb, 0.3 Ast	FR
2	210	Mikhail Torrance	Eight Mile, AL	G	77	mikhail-torrance-1	3.0 Pts, 1.0 Reb, 1.3 Ast	FR
35	230	Yamene Coleman	Boykin, AL	C	81	yamene-coleman-2	1.8 Pts, 2.4 Reb, 0.1 Ast	FR
15	176	Verice Cloyd	Nashville, TN	G	75	verice-cloyd-1	2.0 Pts, 1.0 Reb, 0.3 Ast	FR
20	212	Greg Cage	Indianapolis, IN	G	77	greg-cage-1	1.0 Pts, 0.2 Reb, 0.2 Ast	FR
44	254	John Dill	Florence, AL	F	80	john-dill-1	0.5 Pts, 0.0 Reb, 0.2 Ast	JR
14	155	Kyle Sellers	Tuscaloosa, AL	G	72	kyle-sellers-1	0.5 Pts, 0.0 Reb, 0.2 Ast	JR
24	215	Avery Jukes	Snellville, GA	F	80	avery-jukes-1	0.0 Pts, 1.0 Reb, 0.0 Ast	FR
