number	weight	playerName	hometown	pos	height	playerId	summary	class
14	200	Chris Douglas-Roberts	Detroit, MI	G	79	chris-douglas-roberts-1	15.4 Pts, 3.4 Reb, 1.7 Ast	SO
5	210	Jeremy Hunt	Memphis, TN	G	77	jeremy-hunt-1	14.1 Pts, 2.9 Reb, 1.4 Ast	SR
2	220	Robert Dozier	Lithonia, GA	F	81	robert-dozier-1	9.6 Pts, 6.2 Reb, 1.1 Ast	SO
3	268	Joey Dorsey	Baltimore, MD	F	80	joey-dorsey-1	8.5 Pts, 9.4 Reb, 0.4 Ast	JR
5	214	Antonio Anderson	Lynn, MA	G	78	antonio-anderson-1	8.0 Pts, 4.1 Reb, 3.6 Ast	SO
20	187	Doneal Mack	Charlotte, NC	G	77	doneal-mack-1	7.1 Pts, 1.9 Reb, 0.8 Ast	FR
5	184	Willie Kemp	Bolivar, TN	G	74	willie-kemp-1	6.4 Pts, 2.3 Reb, 2.2 Ast	FR
15	205	Andre Allen	Memphis, TN	G	70	andre-allen-1	5.3 Pts, 2.0 Reb, 3.0 Ast	JR
0	285	Kareem Cooper	Washington, DC	C	83	kareem-cooper-1	3.9 Pts, 3.3 Reb, 0.2 Ast	SO
33	195	Tre'Von Willis	Fresno, CA	G	76	trevon-willis-1	2.6 Pts, 1.0 Reb, 0.4 Ast	FR
1	300	Pierre Niles	Memphis, TN	F	80	pierre-niles-1	1.6 Pts, 2.2 Reb, 0.2 Ast	FR
35	275	Hashim Bailey	Paterson, NJ	F	82	hashim-bailey-1	1.1 Pts, 0.9 Reb, 0.0 Ast	FR
0	185	Clyde Wade	Memphis, TN	G	72	clyde-wade-1	0.8 Pts, 0.1 Reb, 0.4 Ast	SR
30	175	Jared Sandridge	Memphis, TN	G	74	jared-sandridge-1	1.1 Pts, 0.2 Reb, 0.0 Ast	SR
10	183	Chance McGrady	Auburndale, FL	G	74	chance-mcgrady-1	0.1 Pts, 0.1 Reb, 0.3 Ast	SO
