number	weight	playerName	hometown	pos	height	playerId	summary	class
13	200	Jose Olivero	Fairfax, VA	G	74	jose-olivero-1	16.4 Pts, 3.4 Reb, 2.3 Ast	SR
1	190	Marquis Hall	Portland, OR	G	71	marquis-hall-1	10.9 Pts, 3.5 Reb, 4.3 Ast	FR
5	220	Kyle Neptune	Brooklyn, NY	G	77	kyle-neptune-1	9.2 Pts, 4.8 Reb, 1.4 Ast	SR
20	200	Bryan White	Plantation, FL	F	78	bryan-white-1	5.7 Pts, 6.3 Reb, 0.7 Ast	JR
3	300	Jason Mgebroff	Kent, WA	C	82	jason-mgebroff-1	9.0 Pts, 4.8 Reb, 0.7 Ast	SR
10	220	Zahir Carrington	Philadelphia, PA	F	79	zahir-carrington-1	5.4 Pts, 3.4 Reb, 0.4 Ast	FR
42	240	Phil Anderson	La Canada Flintridge, CA	F	82	phil-anderson-1	5.1 Pts, 3.0 Reb, 0.5 Ast	SO
35	190	Matt Szalachowski	Allentown, PA	G	74	matt-szalachowski-1	2.6 Pts, 1.1 Reb, 1.0 Ast	SO
23	213	Greg Page		F	77	greg-page-1	2.0 Pts, 1.0 Reb, 0.5 Ast	SO
21	170	Matt Shamis	Northbrook, IL	G	72	matt-shamis-1	1.3 Pts, 0.8 Reb, 0.7 Ast	FR
33	258	John Gourlay	Hot Springs Village, AR	C	84	john-gourlay-1	1.0 Pts, 0.7 Reb, 0.2 Ast	SO
11	200	Adam Hyncik	Skillman, NJ	G	75	adam-hyncik-1	1.2 Pts, 0.2 Reb, 0.2 Ast	SR
32	195	Dave Buchberger	Cincinnati, OH	G	75	dave-buchberger-1	0.6 Pts, 0.9 Reb, 0.1 Ast	FR
