number	weight	playerName	hometown	pos	height	playerId	summary	class
3	205	Rodney Stuckey	Kent, WA	G	77	rodney-stuckey-1	24.6 Pts, 4.7 Reb, 5.5 Ast	SO
43	225	Paul Butorac	Medical Lake, WA	F	82	paul-butorac-1	14.4 Pts, 6.7 Reb, 1.7 Ast	SR
34	205	Kellen Williams	Seattle, WA	F	77	kellen-williams-1	8.4 Pts, 5.6 Reb, 1.6 Ast	JR
12	180	Omar Kraye	Modesto, CA	G	72	omar-kraye-1	8.4 Pts, 1.7 Reb, 2.7 Ast	JR
5	210	Matt Penoncello	Moscow, ID	G	77	matt-penoncello-1	6.2 Pts, 3.1 Reb, 2.1 Ast	SO
13	195	Michael Taylor	Brewster, WA	G	76	michael-taylor-3	5.7 Pts, 1.7 Reb, 1.9 Ast	FR
45	250	Brandon Moore	Graham, WA	C	81	brandon-moore-3	5.9 Pts, 3.6 Reb, 0.4 Ast	SO
		Marcus Hilton		G	75	marcus-hilton-1	6.0 Pts, 1.4 Reb, 0.7 Ast	JR
1	195	Marcus Hinton	Tacoma, WA		75	marcus-hinton-1	6.0 Pts, 1.4 Reb, 0.7 Ast	
41	235	Derek Risper	Moreno Valley, CA	F	80	derek-risper-1	5.8 Pts, 4.0 Reb, 0.7 Ast	SR
20	180	Rhett Humphrey	Cheney, WA	G	79	rhett-humphrey-1	1.7 Pts, 1.0 Reb, 0.8 Ast	SR
23	195	Neal Zumwalt	Portland, OR	G	75	neal-zumwalt-1	2.6 Pts, 1.4 Reb, 0.7 Ast	SR
