number	weight	playerName	hometown	pos	height	playerId	summary	class
1	195	Belton Rivers	Atlanta, GA	G	75	belton-rivers-1	17.8 Pts, 3.7 Reb, 2.5 Ast	SR
2	185	Anthony Fisher	Alpharetta, GA	G	75	anthony-fisher-1	17.2 Pts, 3.8 Reb, 4.2 Ast	JR
10	230	Amadi McKenzie	Atlanta, GA	F	79	amadi-mckenzie-1	13.9 Pts, 7.8 Reb, 1.0 Ast	JR
24	190	Rashaud Nixon	Accokeek, MD	G	76	rashaud-nixon-2	4.8 Pts, 2.8 Reb, 1.0 Ast	FR
33	240	Francis Kabore		F	79	francis-kabore-1	4.0 Pts, 2.8 Reb, 0.5 Ast	SR
32	210	Antjuan Koger	LaVergne, TN	F	77	antjuan-koger-1	3.8 Pts, 2.7 Reb, 0.5 Ast	SR
42	220	Jonathan Jones	Trinton Falls, NJ	F	79	jonathan-jones-1	3.5 Pts, 4.3 Reb, 2.0 Ast	SR
20	210	Daniel Northern	Warner Robins, GA	C	81	daniel-northern-1	4.5 Pts, 3.2 Reb, 0.4 Ast	FR
30	185	Frank Davis	Gainesville, GA	G	74	frank-davis-1	3.3 Pts, 1.0 Reb, 0.6 Ast	FR
45	295	Ra'shun Bryant	Rome, GA	C	81	rashun-bryant-1	2.0 Pts, 1.8 Reb, 0.4 Ast	SO
22	205	Alex Davis	Milwaukee, WI			alex-davis-1	2.4 Pts, 1.5 Reb, 0.0 Ast	FR
44	195	Will Barnes	Tuscaloosa, AL	G	73	will-barnes-1	2.1 Pts, 1.4 Reb, 1.0 Ast	FR
3	175	Jason Smiley	Bartlett, TN	G	72	jason-smiley-1	0.6 Pts, 0.6 Reb, 0.1 Ast	SO
14	200	Graig Turson	Plymouth, OH	G	72	graig-turson-1	0.5 Pts, 0.3 Reb, 0.0 Ast	SR
11	170	Nate Burks	Cookeville, TN	G	72	nate-burks-1	0.2 Pts, 0.1 Reb, 0.2 Ast	SO
12	175	Zac Walker	Columbia, TN	G	72	zac-walker-1	0.0 Pts, 1.0 Reb, 2.0 Ast	SO
