number	weight	playerName	hometown	pos	height	playerId	summary	class
44	220	Jamie Jones	El Segundo, CA	F	79	jamie-jones-2	10.3 Pts, 7.2 Reb, 0.5 Ast	SO
34	190	Sherrard Watson	Portland, OR	F	78	sherrard-watson-1	9.0 Pts, 3.8 Reb, 1.2 Ast	JR
1	180	Darren Cooper	Portland, OR	G	75	darren-cooper-1	12.1 Pts, 4.3 Reb, 2.4 Ast	SR
45	240	Ben Sullivan	Lake Oswego, OR	C	82	ben-sullivan-1	7.9 Pts, 4.8 Reb, 1.6 Ast	SR
5	180	Taishi Ito		G	72	taishi-ito-1	7.0 Pts, 2.1 Reb, 3.3 Ast	FR
2	280	Kevin Field	Tacoma, WA	C	83	kevin-field-1	4.4 Pts, 3.7 Reb, 0.6 Ast	SR
24	205	Parker Emerson	Windsor, CO	G	77	parker-emerson-1	4.1 Pts, 1.7 Reb, 0.4 Ast	FR
4	190	Walter Thompson	Los Angeles, CA	G	76	walter-thompson-2	4.6 Pts, 2.1 Reb, 0.8 Ast	SO
15	150	Brian McTear	Los Angeles, CA	G	71	brian-mctear-1	6.6 Pts, 1.4 Reb, 3.6 Ast	SO
14	230	Chris Jackson		C	81	chris-jackson-2	2.9 Pts, 2.5 Reb, 0.4 Ast	SR
3	200	Ethan Niedermeyer	Lafayette, CA	F	78	ethan-niedermeyer-1	1.9 Pts, 1.7 Reb, 0.5 Ast	FR
32	180	Marcus Carter	Rancho Cucamonga, CA	G	76	marcus-carter-1	1.4 Pts, 1.0 Reb, 0.3 Ast	SO
