number	weight	playerName	hometown	pos	height	playerId	summary	class
21	205	Patrick Sanders	Corona, CA	F	78	patrick-sanders-1	11.9 Pts, 5.3 Reb, 1.6 Ast	JR
33	255	Darren Fells	Fullerton, CA	C	79	darren-fells-1	10.2 Pts, 6.1 Reb, 2.0 Ast	JR
44	225	Adam Templeton	Rapid City, SD	F	77	adam-templeton-1	8.0 Pts, 4.4 Reb, 1.3 Ast	SO
3	200	Chuma Awaji	Los Angeles, CA	G	75	chuma-awaji-1	7.9 Pts, 3.5 Reb, 1.9 Ast	JR
11	225	Nic Campbell		G	78	nic-campbell-1	10.0 Pts, 3.2 Reb, 2.0 Ast	SR
15	240	Mark Kelley	Pasadena, CA	F	80	mark-kelley-1	9.1 Pts, 5.2 Reb, 0.8 Ast	SR
5	160	Michael Hunter	Aurora, CO	G	70	michael-hunter-1	6.8 Pts, 2.4 Reb, 2.4 Ast	FR
22	215	Chad DeCasas	Mission Viejo, CA	G	77	chad-decasas-1	4.0 Pts, 2.2 Reb, 0.8 Ast	FR
2	186	Marcus McIntosh	Aurora, CO	G	73	marcus-mcintosh-1	3.0 Pts, 1.8 Reb, 1.1 Ast	JR
1	248	Wolfgang Gieler		C	81	wolfgang-gieler-1	1.9 Pts, 1.0 Reb, 0.4 Ast	FR
14	200	Chris Osborn	Scottsdale, AZ	G	79	chris-osborn-1	2.0 Pts, 0.8 Reb, 0.2 Ast	FR
20	165	Justin Johnson	El Segundo, CA	G	74	justin-johnson-4	0.3 Pts, 0.3 Reb, 0.1 Ast	FR
40	190	J.J. Cannizzaro	Gardena, CA	G	75	jj-cannizzaro-1	0.0 Pts, 0.3 Reb, 0.0 Ast	JR
12	175	Chad McDaniel	Rosamond, CA	G	72	chad-mcdaniel-1	0.0 Pts, 0.3 Reb, 0.0 Ast	SO
