number	weight	playerName	hometown	pos	height	playerId	summary	class
4	180	Keddric Mays	Livingston, TX	G	72	keddric-mays-1	14.3 Pts, 2.3 Reb, 1.5 Ast	SR
22	190	Casey Long	Leesville, LA	G	74	casey-long-1	10.5 Pts, 5.2 Reb, 4.0 Ast	SR
34	239	Nicchaeus Doaks	Trenton, TN	F	79	nicchaeus-doaks-1	10.2 Pts, 5.8 Reb, 0.8 Ast	SO
11	175	Kevin Bridgewaters	Columbia, KY	G	69	kevin-bridgewaters-1	6.7 Pts, 2.1 Reb, 1.8 Ast	JR
1	215	Marcus Watts	Clinton, SC	F	80	marcus-watts-1	6.6 Pts, 3.4 Reb, 1.3 Ast	JR
13	195	Ricky Hood	Tupelo, MS	G	75	ricky-hood-1	6.5 Pts, 4.3 Reb, 1.5 Ast	SR
44	222	Khalil Hartwell	Philadelphia, PA	F	80	khalil-hartwell-1	4.8 Pts, 4.5 Reb, 0.7 Ast	SO
21	250	Matt Gwynne	Angier, NC	F	82	matt-gwynne-1	3.5 Pts, 2.6 Reb, 0.7 Ast	FR
21	215	Tyler Troupe	Gallatin, TN	F	79	tyler-troupe-1	5.0 Pts, 3.6 Reb, 0.5 Ast	SO
32	200	Bernard Lowndes	Temple Hills, MD	F	82	bernard-lowndes-1	2.6 Pts, 1.3 Reb, 0.4 Ast	SR
24	185	Nathan England	Knoxville, TN	G	75	nathan-england-1	0.7 Pts, 0.5 Reb, 0.3 Ast	FR
10	164	Zach Ferrell	Nashville, TN	G	73	zach-ferrell-1	0.5 Pts, 0.4 Reb, 0.5 Ast	SO
53	225	Jeremy Saffore	Nashville, TN	C	85	jeremy-saffore-1	0.0 Pts, 1.0 Reb, 0.0 Ast	FR
