number	weight	playerName	hometown	pos	height	playerId	summary	class
23	200	Richard Roby	San Bernardino, CA	G	78	richard-roby-1	17.3 Pts, 5.1 Reb, 2.2 Ast	JR
11	185	Dominique Coleman	Oakland, CA	G	75	dominique-coleman-1	11.7 Pts, 6.9 Reb, 3.4 Ast	SR
13	198	Xavier Silas	Austin, TX	G	77	xavier-silas-1	12.0 Pts, 3.7 Reb, 1.7 Ast	FR
31	230	Jermyl Jackson-Wilson	Milwaukee, WI	F	78	jermyl-jackson-wilson-1	8.0 Pts, 6.2 Reb, 1.4 Ast	SO
34	220	Jeremy Williams	Memphis, TN	F	79	jeremy-williams-1	7.7 Pts, 4.6 Reb, 0.8 Ast	FR
55	175	Kalvin Bay	Chandler, AZ	G	73	kalvin-bay-1	6.3 Pts, 1.3 Reb, 1.9 Ast	FR
32	245	Marcus King-Stockton	Denver, CO	F	81	marcus-king-stockton-1	3.6 Pts, 4.2 Reb, 0.3 Ast	JR
12	185	Dwight Thorne	Arlington, TX	G	75	dwight-thorne-1	2.1 Pts, 1.2 Reb, 1.2 Ast	FR
41	248	Sean Kowal	St. Louis, MO	C	83	sean-kowal-1	0.7 Pts, 1.4 Reb, 0.2 Ast	FR
2	170	James Inge	Camden, NJ	G	75	james-inge-1	0.7 Pts, 0.7 Reb, 0.1 Ast	FR
35	190	Chase Perkowski	San Juan Capistrano, CA	G	74	chase-perkowski-1	0.5 Pts, 0.2 Reb, 0.4 Ast	SO
55	255	Marc Van		C	83	marc-van-1	0.3 Pts, 1.0 Reb, 0.3 Ast	FR
3	240	Trent Beckley	Vail, CO	F	82	trent-beckley-1	0.0 Pts, 0.0 Reb, 0.0 Ast	FR
