number	weight	playerName	hometown	pos	height	playerId	summary	class
32	183	Jarrell Brown	Cleveland, OH	G	77	jarrell-brown-1	16.9 Pts, 2.4 Reb, 1.5 Ast	JR
12	173	Matt Bell	Kokomo, IN	G	73	matt-bell-1	14.6 Pts, 3.4 Reb, 2.1 Ast	SR
45	232	Chris Walker	Suwanee, GA	F	81	chris-walker-1	5.3 Pts, 3.9 Reb, 0.3 Ast	FR
50	210	Doug Williams	Bowling Green, VA	F	79	doug-williams-1	3.7 Pts, 4.2 Reb, 0.1 Ast	SO
10	196	Marcus Nelson	Richmond, VA	G	71	marcus-nelson-1	3.1 Pts, 2.9 Reb, 2.5 Ast	FR
21	199	Cory Sinning	Van Wert, OH	G	75	cory-sinning-1	3.2 Pts, 1.5 Reb, 1.8 Ast	SR
44	213	Corban Bates	Spring, TX	F	77	corban-bates-1	3.0 Pts, 3.8 Reb, 1.2 Ast	JR
42	216	Kenny Brewer	Punta Gorda, FL	F	78	kenny-brewer-1	2.8 Pts, 1.8 Reb, 0.8 Ast	SO
3	193	Cleveland Richard	Houston, TX	G	76	cleveland-richard-1	2.7 Pts, 1.2 Reb, 1.1 Ast	FR
23	185	Josh Miller	Hammond, IN	G	72	josh-miller-1	3.7 Pts, 1.9 Reb, 1.2 Ast	FR
21	197	Tyrell Thompson	Mohegan Lake, NY	G	75	tyrell-thompson-1	2.7 Pts, 1.3 Reb, 0.3 Ast	FR
11	167	Marshall Jackson	Greenbelt, MD	G	72	marshall-jackson-1	1.3 Pts, 1.4 Reb, 1.1 Ast	SR
40	235	Jimmy Sewell	Tallahassee, FL	F	83	jimmy-sewell-1	1.6 Pts, 1.7 Reb, 0.1 Ast	SR
30	193	Grant Carter	White Haven, PA	G	75	grant-carter-1	1.3 Pts, 0.4 Reb, 0.2 Ast	FR
4	208	Eric Zastoupil	Plano, TX	F	79	eric-zastoupil-1	1.9 Pts, 0.5 Reb, 0.3 Ast	FR
34	207	John Moonshower	Ohio City, OH	F	77	john-moonshower-1	1.1 Pts, 1.1 Reb, 0.5 Ast	SO
20	225	Curtis Koszuta	San Antonio, TX	F	80	curtis-koszuta-1	0.4 Pts, 0.4 Reb, 0.0 Ast	SO
13	204	Ryan Hodgson	Mastic Beach, NY	G	75	ryan-hodgson-1	0.0 Pts, 0.0 Reb, 0.0 Ast	JR
