number	weight	playerName	hometown	pos	height	playerId	summary	class
33	240	Matt Webster	Sheridan, IN	F	80	matt-webster-1	16.9 Pts, 5.4 Reb, 2.0 Ast	SR
22	177	Jason Holsinger	Lapel, IN	G	71	jason-holsinger-1	11.5 Pts, 2.9 Reb, 5.1 Ast	SO
55	215	Bradley Strickland	Atlanta, GA	F	81	bradley-strickland-1	10.7 Pts, 6.2 Reb, 0.8 Ast	SR
4	187	Kyle Anslinger	Evansville, IN	G	76	kyle-anslinger-1	10.7 Pts, 3.7 Reb, 1.5 Ast	SR
5	197	Shy Ely	Indianapolis, IN	F	76	shy-ely-1	6.9 Pts, 2.9 Reb, 1.9 Ast	SO
2	223	Art Stalbergs		F	79	art-stalbergs-1	4.7 Pts, 2.4 Reb, 0.8 Ast	SR
21	168	Darin Granger	Indianapolis, IN	G	74	darin-granger-1	3.3 Pts, 1.5 Reb, 0.3 Ast	FR
15	205	Jay Couisnard	Houston, TX	F	78	jay-couisnard-2	1.8 Pts, 1.6 Reb, 0.6 Ast	FR
44	200	Justin Petty	Indianapolis, IN	F	79	justin-petty-1	1.3 Pts, 1.1 Reb, 0.1 Ast	SR
11	210	Victor Gomez		F	78	victor-gomez-1	1.1 Pts, 0.9 Reb, 0.3 Ast	JR
10	163	Taylor Morrow	Wadesville, IN	G	74	taylor-morrow-1	0.4 Pts, 0.3 Reb, 0.7 Ast	SO
14	160	Trent Wargel	Ridgway, IL	G	67	trent-wargel-1	0.8 Pts, 0.0 Reb, 0.0 Ast	SO
1	205	Trevor Gregory	Evansville, IN	G	72	trevor-gregory-1	0.0 Pts, 0.4 Reb, 0.0 Ast	FR
