number	weight	playerName	hometown	pos	height	playerId	summary	class
21	235	David Gomez	Baton Rouge, LA	F	80	david-gomez-1	13.5 Pts, 5.8 Reb, 1.0 Ast	JR
3	182	Chris Moore	McKinney, TX	G	77	chris-moore-4	10.3 Pts, 3.4 Reb, 2.3 Ast	SR
1	169	Kevin Sims	Jackson, MS	G	70	kevin-sims-1	10.0 Pts, 2.0 Reb, 3.4 Ast	FR
44	200	Daniel Puckett	McEwen, TN	F	79	daniel-puckett-1	7.1 Pts, 4.1 Reb, 1.3 Ast	SO
45	265	Robinson Louisme	Fort Myers, FL	C	80	robinson-louisme-1	6.4 Pts, 3.3 Reb, 0.2 Ast	SO
5	215	Donnie Stith	Virginia Beach, VA	F	78	donnie-stith-1	6.6 Pts, 5.3 Reb, 1.1 Ast	JR
20	195	Andrew Garcia	Pittsburgh, PA	G	74	andrew-garcia-1	5.7 Pts, 3.7 Reb, 3.4 Ast	SR
25	190	Matt Wheaton	Katy, TX	G	77	matt-wheaton-1	4.5 Pts, 3.7 Reb, 1.1 Ast	JR
22	265	Kory Castine	Marrero, LA	F	80	kory-castine-1	4.2 Pts, 3.1 Reb, 0.6 Ast	SR
4	240	Asim McQueen	Auburn, AL	F	79	asim-mcqueen-1	2.2 Pts, 1.7 Reb, 0.2 Ast	FR
11	185	Ryan Williams	Jonesboro, AR	G	74	ryan-williams-5	4.0 Pts, 2.5 Reb, 3.0 Ast	SO
40	0	Kevin Crook				kevin-crook-1	0.0 Pts, 0.0 Reb, 0.0 Ast	FR
