number	weight	playerName	hometown	pos	height	playerId	summary	class
35	175	Tristan Blackwood		G	72	tristan-blackwood-1	17.1 Pts, 2.5 Reb, 4.1 Ast	JR
44	180	Javier Mojica	Auburn, MA	G	75	javier-mojica-1	16.8 Pts, 7.1 Reb, 3.2 Ast	SR
5	224	Obie Nwadike	Jersey City, NJ	F	76	obie-nwadike-1	14.4 Pts, 10.7 Reb, 1.4 Ast	SR
22	245	Jemino Sobers		F	79	jemino-sobers-1	9.0 Pts, 5.5 Reb, 1.1 Ast	SR
32	195	Joe Seymore	New Castle, DE	G	75	joe-seymore-1	7.5 Pts, 2.1 Reb, 1.1 Ast	FR
1	175	Dannie Powell	Stratford, CT	G	72	dannie-powell-1	2.4 Pts, 1.4 Reb, 1.4 Ast	JR
33	206	Chris Winters	East Lyme, CT	F	78	chris-winters-1	1.8 Pts, 2.4 Reb, 0.3 Ast	SO
50	249	Ingo Beaudet	Forestville, CA	C	83	ingo-beaudet-1	1.1 Pts, 1.3 Reb, 0.1 Ast	SR
	200	Jeremy Myers	Washington, DC	G	73	jeremy-myers-1	1.1 Pts, 0.8 Reb, 0.1 Ast	FR
42	235	Alen Redzic	Bronx, NY	F	78	alen-redzic-1	0.6 Pts, 1.3 Reb, 0.0 Ast	JR
