number	weight	playerName	hometown	pos	height	playerId	summary	class
11	215	Ricky Lucas	Herndon, VA	G	76	ricky-lucas-1	15.1 Pts, 5.0 Reb, 1.3 Ast	JR
12	185	Mitchell Beauford	Queens, NY	G	72	mitchell-beauford-1	12.2 Pts, 3.6 Reb, 2.7 Ast	JR
33	190	Mike Popoko	Baltimore, MD	F	77	mike-popoko-1	8.8 Pts, 5.0 Reb, 0.5 Ast	SR
50	245	Emanuel Neto		C	81	emanuel-neto-1	4.8 Pts, 5.5 Reb, 0.2 Ast	JR
12	180	Eddie Castellanos	Jersey City, NJ	G	73	eddie-castellanos-1	3.8 Pts, 1.6 Reb, 2.2 Ast	FR
31	185	Andre Vanterpool	Manhassett, NY	F	78	andre-vanterpool-1	4.0 Pts, 2.5 Reb, 0.2 Ast	SR
22	175	Solomon Bamiro	Central Islip, NY	G	77	solomon-bamiro-1	6.9 Pts, 2.9 Reb, 0.2 Ast	SO
5	215	Kyle Wright	Hartford, CT	F	78	kyle-wright-2	2.7 Pts, 1.2 Reb, 0.2 Ast	FR
34	210	Tre Cunningham	Greenville, SC	G	76	tre-cunningham-1	2.8 Pts, 1.7 Reb, 0.2 Ast	SO
30	200	Ryan Jones	Washington, DC	G	75	ryan-jones-2	1.9 Pts, 1.4 Reb, 0.1 Ast	JR
1	180	Brandon Hickson	Irmo, SC	G	72	brandon-hickson-1	1.6 Pts, 1.0 Reb, 0.6 Ast	FR
12	215	Rio Pitt	Amityville, NY	F	79	rio-pitt-1	1.8 Pts, 1.6 Reb, 0.1 Ast	FR
24	185	Marcus Robinson	Pittsburgh, PA	G	75	marcus-robinson-3	1.8 Pts, 1.0 Reb, 0.3 Ast	FR
	195	Marques Cox	Jamaica, NY	G	73	marques-cox-1	0.8 Pts, 0.8 Reb, 0.6 Ast	SO
32	235	Andrew Goba		C	81	andrew-goba-1	0.6 Pts, 1.5 Reb, 0.2 Ast	SO
23	205	Stephane Bakinde		F	80	stephane-bakinde-1	0.9 Pts, 0.4 Reb, 0.1 Ast	SO
40	215	John Henkel	Rockville Centre, NY	C	77	john-henkel-1	0.5 Pts, 0.2 Reb, 0.0 Ast	SR
