number	weight	playerName	hometown	pos	height	playerId	summary	class
14	220	Blagoj Janev		C	80	blagoj-janev-1	13.4 Pts, 5.0 Reb, 1.6 Ast	SR
21	175	Jermaine Anderson	Beverly, MA	G	73	jermaine-anderson-2	14.5 Pts, 3.1 Reb, 3.5 Ast	SR
4	205	Tyrece Gibbs	Brockton, MA	G	75	tyrece-gibbs-1	9.5 Pts, 5.1 Reb, 1.7 Ast	SO
33	215	Mike Christensen	Reston, VA	F	80	mike-christensen-1	13.1 Pts, 5.7 Reb, 1.7 Ast	JR
3	180	Dan McGeary	Newton, MA	G	73	dan-mcgeary-1	5.3 Pts, 1.8 Reb, 1.2 Ast	FR
32	225	Radar Onguetou		F	77	radar-onguetou-1	4.9 Pts, 4.2 Reb, 0.5 Ast	FR
44	220	Brandon Odom	Dorchester, VA	F	77	brandon-odom-1	2.6 Pts, 2.0 Reb, 0.5 Ast	JR
1	170	Jude Roybal	Albuquerque, NM	G	69	jude-roybal-1	1.8 Pts, 0.7 Reb, 1.0 Ast	JR
30	255	Sam Herrick	Nantucket, MA	C	83	sam-herrick-1	1.8 Pts, 2.4 Reb, 0.2 Ast	FR
5	235	Seth Price	Grove City, OH	F	79	seth-price-1	1.3 Pts, 1.5 Reb, 0.3 Ast	FR
25	185	Arin Dunn	Broomfield, CO	G	73	arin-dunn-1	0.6 Pts, 0.6 Reb, 0.3 Ast	FR
40	195	Shawn Tobey	Eliot, ME	F	77	shawn-tobey-1	0.5 Pts, 1.5 Reb, 0.1 Ast	JR
5	190	Joe Cheslock	Dover, NH	G	74	joe-cheslock-1	0.3 Pts, 0.1 Reb, 0.1 Ast	FR
15	205	Damion Marshall	Bronx, NY	F	78	damion-marshall-1	0.0 Pts, 0.0 Reb, 0.0 Ast	SO
22	220	Branimir Zeko		C	80	branimir-zeko-1	0.0 Pts, 1.5 Reb, 0.2 Ast	SO
