number	weight	playerName	hometown	pos	height	playerId	summary	class
14	240	Matthew Knight		F	80	matthew-knight-1	16.5 Pts, 7.7 Reb, 1.1 Ast	SR
4	205	Adoyah Miller	Brookline, MA	G	77	adoyah-miller-1	11.7 Pts, 2.8 Reb, 1.8 Ast	SR
0	205	Brandon Worthy	San Jose, CA	G	74	brandon-worthy-1	18.5 Pts, 4.5 Reb, 3.7 Ast	SR
5	175	John Montgomery	Menlo Park, CA	G	73	john-montgomery-1	5.5 Pts, 1.4 Reb, 2.4 Ast	SR
15	200	Damian Martin		G	74	damian-martin-1	5.1 Pts, 5.0 Reb, 3.4 Ast	JR
12	230	Marko Deric	Perth, WA	C	81	marko-deric-1	5.0 Pts, 2.8 Reb, 0.3 Ast	SO
13	255	Derick Grubb	Grapevine, TX	C	82	derick-grubb-1	5.1 Pts, 4.3 Reb, 0.4 Ast	SR
23	200	Jon Ziri	Tempe, AZ	G	74	jon-ziri-1	5.2 Pts, 4.1 Reb, 1.9 Ast	JR
1	165	Corey Counts	Los Angeles, CA	G	70	corey-counts-1	2.6 Pts, 0.8 Reb, 1.6 Ast	SO
50	220	Mason Maynard	Glendale, AZ	F	81	mason-maynard-1	2.2 Pts, 1.6 Reb, 0.3 Ast	FR
44	275	Max Craig		C	84	max-craig-1	1.8 Pts, 1.2 Reb, 0.0 Ast	FR
3	175	Shawn Deadwiler	Phoenix, AZ	G	75	shawn-deadwiler-1	1.6 Pts, 1.1 Reb, 1.4 Ast	FR
3	190	Chris Kanne	Fullerton, CA	G	73	chris-kanne-1	0.4 Pts, 0.1 Reb, 0.4 Ast	SO
10	200	Brad Sweezy	Westminster, CA	F	78	brad-sweezy-1	0.0 Pts, 1.0 Reb, 0.0 Ast	FR
