number	weight	playerName	hometown	pos	height	playerId	summary	class
20	195	Mike Rose	Naperville, IL	G	76	mike-rose-2	15.1 Pts, 3.8 Reb, 1.8 Ast	SO
10	198	Adam Leonard	Lee's Summit, MO	G	73	adam-leonard-1	12.5 Pts, 2.5 Reb, 2.6 Ast	FR
23	200	Julian Mascoll	St. Petersburg, FL	F	77	julian-mascoll-1	11.1 Pts, 3.8 Reb, 4.8 Ast	SR
21	210	Darnell Dialls	Lexington, KY	F	80	darnell-dialls-1	8.7 Pts, 4.1 Reb, 1.4 Ast	JR
34	235	Jamaal Douglas		F	79	jamaal-douglas-1	6.2 Pts, 3.8 Reb, 1.2 Ast	JR
15	225	Michael Brock	Independence, KY	F	79	michael-brock-1	5.1 Pts, 5.3 Reb, 1.3 Ast	SR
22	205	Josh Daniel	Charleston, WV	G	77	josh-daniel-1	3.0 Pts, 0.6 Reb, 0.2 Ast	FR
24	245	Josh Taylor	Pittsburgh, PA	F	79	josh-taylor-1	2.7 Pts, 1.0 Reb, 0.6 Ast	FR
13	189	Harrison Brown	Cincinnati, OH	G	76	harrison-brown-1	1.7 Pts, 1.0 Reb, 0.5 Ast	SO
3	192	Robin Mestdagh		G	77	robin-mestdagh-1	0.3 Pts, 0.3 Reb, 0.4 Ast	FR
42	180	Derek Adams	Central City, KY	G	77	derek-adams-1	0.0 Pts, 0.5 Reb, 0.5 Ast	SO
32	220	Justin Woods	West Van Lear, KY			justin-woods-1	0.0 Pts, 0.0 Reb, 0.0 Ast	FR
