number	weight	playerName	hometown	pos	height	playerId	summary	class
55	195	Reggie Williams	Prince George, VA	F	78	reggie-williams-3	28.1 Pts, 8.0 Reb, 4.4 Ast	JR
3	195	Chavis Holmes	Charlotte, NC	G	76	chavis-holmes-1	19.2 Pts, 3.3 Reb, 2.1 Ast	SO
22	205	Matt Murrer	Richmond, VA	F	79	matt-murrer-1	16.6 Pts, 5.8 Reb, 1.0 Ast	SR
23	195	Travis Holmes	Charlotte, NC	F	76	travis-holmes-1	15.0 Pts, 4.9 Reb, 3.2 Ast	SO
5	180	Fred Robinson	Washington, DC	G	74	fred-robinson-1	11.6 Pts, 2.8 Reb, 2.0 Ast	SR
2	205	Willie Bell	Newport News, VA	F	79	willie-bell-1	5.5 Pts, 4.5 Reb, 1.4 Ast	SO
25	185	Dusty Pflugner	Sarasota, FL	G	74	dusty-pflugner-1	2.6 Pts, 0.8 Reb, 2.2 Ast	SO
1	175	Adam Lonon	Richmond, VA	G	71	adam-lonon-1	2.0 Pts, 1.8 Reb, 3.6 Ast	FR
24	190	Jack Castleberry	Virginia Beach, VA	G	75	jack-castleberry-1	1.5 Pts, 2.3 Reb, 1.2 Ast	SR
22	220	Lucas Jones	Murfreesboro, TN	F	81	lucas-jones-1	2.6 Pts, 1.9 Reb, 0.4 Ast	FR
20	195	Carl Josey		F	77	carl-josey-1	1.9 Pts, 1.8 Reb, 0.4 Ast	FR
12	190	Nick Matson	Roseville, VA	G	76	nick-matson-1	1.1 Pts, 0.6 Reb, 0.0 Ast	FR
44	200	J.T. Piribek	Peach Tree City, GA	F	79	jt-piribek-1	0.3 Pts, 0.1 Reb, 0.2 Ast	FR
21	190	Levar Joseph	St James, LA	G	74	levar-joseph-1	2.0 Pts, 0.0 Reb, 0.0 Ast	FR
