number	weight	playerName	hometown	pos	height	playerId	summary	class
14	190	Mark McAndrew	Barrington, RI	G	75	mark-mcandrew-1	15.9 Pts, 5.3 Reb, 2.2 Ast	JR
20	185	Damon Huffman	Petoskey, MI	G	74	damon-huffman-1	14.7 Pts, 2.7 Reb, 1.8 Ast	JR
24	195	Marcus Becker	Martinsville, VA	G	74	marcus-becker-1	5.7 Pts, 2.9 Reb, 3.1 Ast	SR
22	220	Chris Skrelja	Hastings-on-Hudson, NY	F	78	chris-skrelja-1	7.0 Pts, 3.9 Reb, 1.0 Ast	SO
5	235	Scott Friske	Charlevoix, MI	F	78	scott-friske-1	5.0 Pts, 2.1 Reb, 0.8 Ast	SO
45	235	Matt Mullery	Millstone, NJ	F	80	matt-mullery-1	4.1 Pts, 2.3 Reb, 1.0 Ast	FR
35	235	Mark MacDonald	Lexington, MA	F	80	mark-macdonald-1	6.5 Pts, 2.9 Reb, 1.4 Ast	JR
32	235	Nathan Eads	Ellicott City, MD	F	80	nathan-eads-1	5.6 Pts, 2.2 Reb, 1.2 Ast	SR
	215	Keenan Jeppson		G	79	keenan-jeppson-1	10.1 Pts, 3.9 Reb, 2.9 Ast	JR
55	250	Sam Manhanga		F	78	sam-manhanga-1	2.1 Pts, 1.4 Reb, 0.1 Ast	SR
10	170	Steve Gruber	Milwaukee, WI	G	71	steve-gruber-1	1.6 Pts, 0.6 Reb, 0.7 Ast	FR
34	210	Colin Aldridge	Colts Neck, NJ	F	79	colin-aldridge-1	1.4 Pts, 0.8 Reb, 0.2 Ast	FR
