number	weight	playerName	hometown	pos	height	playerId	summary	class
1	195	Acie Law	Dallas, TX	G	75	acie-law-1	18.1 Pts, 3.3 Reb, 5.0 Ast	SR
30	255	Joseph Jones	Normangee, TX	C	81	joseph-jones-1	13.4 Pts, 6.8 Reb, 1.3 Ast	JR
44	250	Antanas Kavaliauskas		C	82	antanas-kavaliauskas-1	11.9 Pts, 6.3 Reb, 1.6 Ast	SR
23	200	Josh Carter	Dallas, TX	F	79	josh-carter-1	11.8 Pts, 4.0 Reb, 2.4 Ast	SO
22	185	Dominique Kirk	Dallas, TX	G	76	dominique-kirk-1	7.2 Pts, 3.3 Reb, 3.0 Ast	JR
15	205	Donald Sloan	Dallas, TX	G	75	donald-sloan-1	5.2 Pts, 1.9 Reb, 1.8 Ast	FR
42	225	Marlon Pompey		F	80	marlon-pompey-1	3.5 Pts, 2.5 Reb, 0.8 Ast	SR
0	250	Bryan Davis	Dallas, TX	F	78	bryan-davis-1	1.9 Pts, 2.6 Reb, 0.3 Ast	FR
41	235	Chinemelu Elonu	Houston, TX	C	82	chinemelu-elonu-1	1.7 Pts, 1.8 Reb, 0.2 Ast	FR
20	185	Logan Lee	San Antonio, TX	G	74	logan-lee-1	0.8 Pts, 0.3 Reb, 0.8 Ast	SR
32	205	Beau Muhlbach	Lufkin, TX	G	77	beau-muhlbach-1	1.0 Pts, 0.8 Reb, 0.2 Ast	JR
3	190	Derrick Roland	Dallas, TX	G	76	derrick-roland-1	0.8 Pts, 1.0 Reb, 0.7 Ast	FR
40	195	Bryson Graham	San Antonio, TX	G	75	bryson-graham-1	1.4 Pts, 0.2 Reb, 0.1 Ast	JR
14	165	Josh Johnston	Lumberton, TX	G		josh-johnston-2	0.5 Pts, 0.3 Reb, 0.0 Ast	SR
12	165	Brian Blackburn	Lavernia, TX	G	70	brian-blackburn-1	0.4 Pts, 0.1 Reb, 0.1 Ast	SR
2	250	Martellus Bennett	Houston, TX	F	79	martellus-bennett-1	0.5 Pts, 0.5 Reb, 0.0 Ast	SO
40	225	Slade Weishuhn	Wall, TX	F	81	slade-weishuhn-1	0.2 Pts, 0.1 Reb, 0.1 Ast	SO
31	175	Chris Chapman	Houston, TX	G	71	chris-chapman-1	0.0 Pts, 0.0 Reb, 0.0 Ast	FR
4	225	Jerrod Johnson	Houston, TX	F	78	jerrod-johnson-1	0.0 Pts, 0.0 Reb, 0.3 Ast	FR
