number	weight	playerName	hometown	pos	height	playerId	summary	class
22	235	Nick Fazekas	Arvada, CO	F	83	nick-fazekas-1	20.4 Pts, 11.1 Reb, 1.8 Ast	SR
21	210	Marcelus Kemp	Seattle, WA	G	77	marcelus-kemp-1	18.5 Pts, 4.6 Reb, 2.4 Ast	JR
11	190	Ramon Sessions	Myrtle Beach, SC	G	75	ramon-sessions-1	12.3 Pts, 4.7 Reb, 4.7 Ast	JR
3	195	Kyle Shiloh	Bakersfield, CA	G	75	kyle-shiloh-1	9.6 Pts, 3.5 Reb, 3.3 Ast	SR
31	210	Denis Ikovlev	Postville, IA	F	79	denis-ikovlev-1	6.8 Pts, 3.9 Reb, 1.0 Ast	SR
34	237	JaVale McGee	Flint, MI	F	84	javale-mcgee-1	3.3 Pts, 2.2 Reb, 0.1 Ast	FR
25	222	David Ellis	Sacramento, CA	C	85	david-ellis-1	2.2 Pts, 1.8 Reb, 0.4 Ast	JR
0	190	Brandon Fields	Arlington, TX	G	76	brandon-fields-1	2.1 Pts, 0.9 Reb, 0.7 Ast	FR
1	190	Lyndale Burleson	Seattle, WA	G	75	lyndale-burleson-1	1.7 Pts, 0.9 Reb, 2.2 Ast	JR
10	200	Tyrone Hanson	Brooklyn, NY	G	79	tyrone-hanson-2	1.6 Pts, 1.0 Reb, 0.5 Ast	FR
13	230	Matt LaGrone	San Diego, CA	F	80	matt-lagrone-1	0.7 Pts, 2.0 Reb, 0.1 Ast	FR
24	220	Richie Phillips	Seattle, WA	F	79	richie-phillips-1	0.7 Pts, 0.7 Reb, 0.1 Ast	FR
35	180	Curry Lynch	Virginia City, NV	G	73	curry-lynch-1	0.4 Pts, 0.0 Reb, 0.0 Ast	JR
