number	weight	playerName	hometown	pos	height	playerId	summary	class
41	255	Dan Geriot	Springfield, PA	C	81	dan-geriot-1	11.9 Pts, 3.1 Reb, 1.4 Ast	FR
5	205	David Gonzalvez	Marietta, GA	G	76	david-gonzalvez-1	9.6 Pts, 3.4 Reb, 2.2 Ast	FR
20	171	Brian Morris	Camp Hill, PA	G	77	brian-morris-3	8.1 Pts, 2.4 Reb, 2.8 Ast	FR
44	210	Ryan Butler	Richmond, VA	G		ryan-butler-1	6.9 Pts, 2.6 Reb, 1.8 Ast	FR
13	210	Peter Thomas	Little Rock, AR	G	77	peter-thomas-1	6.5 Pts, 2.7 Reb, 1.2 Ast	SR
54	240	Drew Crank	Lynchburg, VA	C	83	drew-crank-1	5.2 Pts, 2.4 Reb, 0.6 Ast	JR
11	225	Oumar Sylla		F	79	oumar-sylla-1	6.8 Pts, 3.1 Reb, 1.1 Ast	JR
4	225	Jarhon Giddings	Winston-Salem, NC	F	81	jarhon-giddings-1	3.3 Pts, 1.5 Reb, 0.7 Ast	SO
21	215	Kevin Hovde	Kennett Square, PA	F	78	kevin-hovde-1	3.2 Pts, 1.8 Reb, 1.3 Ast	FR
21	207	David Brewster	New York, NY	F	78	david-brewster-2	4.5 Pts, 1.7 Reb, 0.4 Ast	FR
10	185	Duncan McLean	Wilmette, IL	G	73	duncan-mclean-1	0.6 Pts, 0.1 Reb, 0.1 Ast	SO
15	240	Gaston Moliva		F	79	gaston-moliva-1	4.5 Pts, 4.0 Reb, 0.5 Ast	SR
3	200	Mark McGonigal	Absecon, NJ	G	72	mark-mcgonigal-1	0.1 Pts, 0.3 Reb, 0.3 Ast	SO
