number	weight	playerName	hometown	pos	height	playerId	summary	class
2	190	Brian Mason	Dominica, WI	F	77	brian-mason-1	13.2 Pts, 6.0 Reb, 1.6 Ast	SR
1	185	Travis Jones	Orlando, FL	G	74	travis-jones-1	11.8 Pts, 2.8 Reb, 1.5 Ast	SR
3	190	Derrick Davis	Washington, DC	G	72	derrick-davis-2	10.4 Pts, 3.2 Reb, 3.1 Ast	JR
25	235	Julius Carter	North Charleston, SC	F	80	julius-carter-1	7.6 Pts, 5.3 Reb, 0.2 Ast	SO
15	185	Jason Flagler	Woodbridge, VA	G	76	jason-flagler-1	7.3 Pts, 5.5 Reb, 0.9 Ast	SR
32	265	Chris Miller-Williams	Stone Mountain, GA	C	77	chris-miller-williams-1	5.5 Pts, 3.2 Reb, 0.6 Ast	SO
20	200	Marcus McCants	Marion, OH	G	73	marcus-mccants-1	4.3 Pts, 1.5 Reb, 0.5 Ast	JR
4	185	Robert Baker	Rowland, NC	G	74	robert-baker-1	3.2 Pts, 2.1 Reb, 0.7 Ast	JR
5	170	Thomas Bookman	Columbia, SC	G	73	thomas-bookman-1	2.3 Pts, 1.1 Reb, 0.6 Ast	FR
10	160	William Sago	Los Angeles, CA	G	71	william-sago-1	2.1 Pts, 0.4 Reb, 0.6 Ast	SR
30	185	Dale Carn	Jacksonville, FL	C	80	dale-carn-1	0.5 Pts, 0.8 Reb, 0.0 Ast	FR
52	235	Gerald Carter	Beaufort, SC	F	81	gerald-carter-2	0.2 Pts, 0.8 Reb, 0.0 Ast	FR
