number	weight	playerName	hometown	pos	height	playerId	summary	class
11	175	Giordan Watson	Southfield, MI	G	70	giordan-watson-1	18.8 Pts, 3.1 Reb, 4.2 Ast	JR
1	205	Sefton Barrett		F	78	sefton-barrett-1	9.0 Pts, 5.1 Reb, 0.4 Ast	SR
10	250	Marko Spica		F	81	marko-spica-1	7.1 Pts, 3.4 Reb, 0.5 Ast	FR
15	195	Jordan Bitzer	Unionville, MI	G	74	jordan-bitzer-1	7.4 Pts, 2.8 Reb, 1.3 Ast	FR
21	245	Chris Kellermann	O'Fallon, IL	F	80	chris-kellermann-1	8.8 Pts, 3.2 Reb, 0.7 Ast	SO
5	200	Eddie Spencer	Muskegon Heights, MI	G	78	eddie-spencer-1	6.9 Pts, 4.3 Reb, 0.9 Ast	JR
34	255	Justin Blevins	Marion, MI	F	79	justin-blevins-1	5.1 Pts, 3.3 Reb, 0.4 Ast	JR
31	220	Andre Smyth		F	78	andre-smyth-1	2.9 Pts, 1.7 Reb, 0.3 Ast	FR
20	180	Robbie Harman	Traverse City, MI	G	71	robbie-harman-1	2.8 Pts, 1.3 Reb, 1.2 Ast	FR
4	185	Reynold Walters		G	71	reynold-walters-1	1.5 Pts, 1.1 Reb, 0.6 Ast	JR
13	255	Brandon Ford		C	82	brandon-ford-1	1.1 Pts, 0.8 Reb, 0.0 Ast	FR
5	210	Aaron Richie	Decatur, IN	G	79	aaron-richie-1	0.8 Pts, 0.7 Reb, 0.2 Ast	SO
23	225	John Tiemeyer	Zeeland, MI	C	82	john-tiemeyer-1	0.8 Pts, 1.4 Reb, 0.0 Ast	SO
53	260	Drew Walker	Port Clinton, OH	C	85	drew-walker-1	2.0 Pts, 2.3 Reb, 0.0 Ast	JR
24	170	Tyrone Jordan	Rochester, MI	G	69	tyrone-jordan-1	0.5 Pts, 0.3 Reb, 0.3 Ast	JR
