number	weight	playerName	hometown	pos	height	playerId	summary	class
24	195	Adam Payton	Burlington, NJ	G	75	adam-payton-1	13.8 Pts, 4.0 Reb, 1.7 Ast	SR
13	225	Laimis Kisielius		F	80	laimis-kisielius-1	11.3 Pts, 3.8 Reb, 2.3 Ast	JR
11	190	Nathan Mann	Overland Park, KS	G	74	nathan-mann-1	9.1 Pts, 3.4 Reb, 2.1 Ast	JR
2	190	David Schneider	Phoenix, AZ	G	75	david-schneider-1	8.1 Pts, 3.5 Reb, 2.7 Ast	FR
15	235	Peter Stein	Houston, TX	F	81	peter-stein-1	5.7 Pts, 3.2 Reb, 1.2 Ast	SO
4	250	Alex Smith	Greenville, SC	F	77	alex-smith-1	5.5 Pts, 3.6 Reb, 0.4 Ast	SO
20	210	Kyle Carrabine	Naperville, IL	G	79	kyle-carrabine-1	3.5 Pts, 1.7 Reb, 0.4 Ast	JR
3	190	Adam Trumbower	Roanoke, VA	G	75	adam-trumbower-1	2.1 Pts, 1.7 Reb, 1.2 Ast	SR
3	230	Chris Darnell	Stafford, VA	F	81	chris-darnell-1	1.9 Pts, 1.8 Reb, 0.6 Ast	SO
22	225	Danny Sumner	Fairfax, VA	F	79	danny-sumner-1	2.2 Pts, 0.9 Reb, 0.3 Ast	FR
45	245	Corey Cofield	Newton, MA	F	78	corey-cofield-1	3.4 Pts, 2.2 Reb, 0.4 Ast	SR
0	245	Steven Hess	Charlotte, NC	F	82	steven-hess-1	1.1 Pts, 1.0 Reb, 0.2 Ast	FR
25	225	Chris Stratton	Burke, VA	F	78	chris-stratton-1	1.0 Pts, 0.4 Reb, 0.1 Ast	JR
12	195	Marcus Barnett	Hampton, VA	G	74	marcus-barnett-1	0.0 Pts, 0.2 Reb, 0.0 Ast	JR
