number	weight	playerName	hometown	pos	height	playerId	summary	class
12	210	Othyus Jeffers	Chicago, IL	F	77	othyus-jeffers-1	15.4 Pts, 8.6 Reb, 2.6 Ast	JR
10	160	T.J. Gray	Chicago, IL	G	69	tj-gray-1	11.1 Pts, 1.8 Reb, 1.9 Ast	JR
1	175	Josh Mayo	Merrillville, IN	G	71	josh-mayo-1	12.2 Pts, 2.3 Reb, 3.2 Ast	SO
4	210	Jovan Stefanov		F	81	jovan-stefanov-1	9.9 Pts, 5.7 Reb, 1.5 Ast	SR
14	210	Robert Bush	Harvey, IL	G	76	robert-bush-1	6.8 Pts, 2.8 Reb, 1.1 Ast	JR
41	255	Scott Vandermeer	Dyer, IN	C	84	scott-vandermeer-1	5.1 Pts, 5.6 Reb, 0.6 Ast	SO
25	185	Spencer Stewart	Edwardsville, IL	G	76	spencer-stewart-1	4.2 Pts, 1.9 Reb, 2.7 Ast	FR
43	230	Danijel Zoric		F	81	danijel-zoric-1	4.3 Pts, 3.0 Reb, 0.3 Ast	SR
2	165	Karl White	Omaha, NE	F	74	karl-white-1	4.9 Pts, 1.7 Reb, 1.2 Ast	JR
44	200	Jermaine Dailey	Millington, TN	C	79	jermaine-dailey-1	1.8 Pts, 1.9 Reb, 0.0 Ast	JR
23	175	Kevin Bond	Chicago, IL	F	77	kevin-bond-1	5.1 Pts, 2.1 Reb, 0.6 Ast	JR
32	240	Jovan Ignjatovic		F	81	jovan-ignjatovic-1	1.3 Pts, 1.3 Reb, 0.0 Ast	FR
35	185	Ebenezer Noonoo	Chicago, IL	F	76	ebenezer-noonoo-1	0.6 Pts, 0.4 Reb, 0.1 Ast	SO
11	180	D.J. Smedley	San Francisco, CA	G	70	dj-smedley-1	1.2 Pts, 0.2 Reb, 0.5 Ast	SR
30	175	Greg Zimny	Long Grove, IL	G	73	greg-zimny-1	0.5 Pts, 1.0 Reb, 0.0 Ast	SR
44	0	Luis Martinez				luis-martinez-1	0.0 Pts, 0.0 Reb, 0.0 Ast	FR
